age  education-num  capital-gain  capital-loss  hours-per-week  count
18   10             0             0             8               1             
18   10             0             0             9               1             
18   10             0             0             10              2             
18   10             0             0             12              2             
18   10             0             0             15              11            
18   10             0             0             16              4             
18   10             0             0             20              15            
18   10             0             0             21              1             
18   10             0             0             24              2             
18   10             0             0             25              7             
18   10             0             0             26              1             
18   10             0             0             28              1             
18   10             0             0             30              9             
18   10             0             0             32              1             
18   10             0             0             35              4             
18   10             0             0             37              1             
18   10             0             0             38              1             
18   10             0             0             40              8             
18   10             0             0             50              2             
18   10             0             1602          15              1             
18   10             0             1602          35              1             
18   10             0             1721          20              1             
18   10             2176          0             20              1             
18   10             2176          0             35              1             
18   10             2176          0             40              1             
18   10             2907          0             30              1             
18   14             0             0             60              1             
19   1              0             0             36              1             
19   2              0             0             40              1             
19   2              0             0             52              1             
19   2              0             0             55              1             
19   3              0             0             36              1             
19   3              0             0             50              1             
19   4              0             0             25              1             
19   4              0             0             33              1             
19   4              0             0             40              1             
19   4              0             0             45              1             
19   4              0             0             60              1             
19   4              0             0             80              1             
19   4              0             0             99              1             
19   4              0             1602          32              1             
19   5              0             0             16              1             
19   5              0             0             25              1             
19   5              0             0             35              1             
19   5              0             0             60              1             
19   6              0             0             20              1             
19   6              0             0             25              2             
19   6              0             0             30              1             
19   6              0             0             39              1             
19   6              0             0             40              6             
19   6              0             1602          45              1             
19   7              0             0             10              2             
19   7              0             0             15              2             
19   7              0             0             19              1             
19   7              0             0             20              4             
19   7              0             0             24              2             
19   7              0             0             25              5             
19   7              0             0             30              5             
19   7              0             0             32              1             
19   7              0             0             35              2             
19   7              0             0             40              12            
19   7              0             0             56              1             
19   7              0             0             60              2             
19   7              0             2129          55              1             
19   8              0             0             15              2             
19   8              0             0             16              1             
19   8              0             0             18              1             
19   8              0             0             20              6             
19   8              0             0             25              3             
19   8              0             0             30              3             
19   8              0             0             40              5             
19   8              0             0             52              1             
19   8              0             1602          20              1             
19   8              1055          0             40              2             
19   9              0             0             3               1             
19   9              0             0             8               1             
19   9              0             0             10              2             
19   9              0             0             12              2             
19   9              0             0             13              1             
19   9              0             0             14              2             
19   9              0             0             15              7             
19   9              0             0             16              5             
19   9              0             0             20              22            
19   9              0             0             24              4             
19   9              0             0             25              19            
19   9              0             0             26              1             
19   9              0             0             28              2             
19   9              0             0             30              31            
19   9              0             0             32              2             
19   9              0             0             34              1             
19   9              0             0             35              18            
19   9              0             0             37              1             
19   9              0             0             38              1             
19   9              0             0             40              83            
19   9              0             0             42              2             
19   9              0             0             43              1             
19   9              0             0             45              6             
19   9              0             0             49              1             
19   9              0             0             50              8             
19   9              0             0             52              2             
19   9              0             0             53              1             
19   9              0             0             58              1             
19   9              0             0             60              3             
19   9              0             0             70              1             
19   9              0             1719          40              1             
19   9              0             1721          40              1             
19   9              0             2001          40              1             
19   9              2176          0             45              1             
19   9              2597          0             40              1             
19   9              4101          0             48              1             
19   9              34095         0             20              1             
19   10             0             0             3               1             
19   10             0             0             4               1             
19   10             0             0             8               2             
19   10             0             0             9               1             
19   10             0             0             10              14            
19   10             0             0             11              1             
19   10             0             0             12              5             
19   10             0             0             14              3             
19   10             0             0             15              25            
19   10             0             0             16              7             
19   10             0             0             18              4             
19   10             0             0             20              44            
19   10             0             0             22              2             
19   10             0             0             23              1             
19   10             0             0             24              1             
19   10             0             0             25              32            
19   10             0             0             26              1             
19   10             0             0             27              1             
19   10             0             0             28              3             
19   10             0             0             30              26            
19   10             0             0             32              1             
19   10             0             0             35              18            
19   10             0             0             36              1             
19   10             0             0             38              3             
19   10             0             0             40              35            
19   10             0             0             45              2             
19   10             0             0             50              6             
19   10             0             0             55              1             
19   10             0             0             60              1             
19   10             0             0             66              1             
19   10             0             1602          10              1             
19   10             0             1602          24              1             
19   10             0             1602          40              1             
19   10             0             1719          16              1             
19   10             0             1721          25              1             
19   10             0             1721          30              1             
19   10             0             2001          40              1             
19   10             594           0             20              1             
19   10             594           0             24              1             
19   10             594           0             40              1             
19   10             2036          0             30              1             
19   11             0             0             16              1             
19   11             0             0             40              2             
19   12             0             0             50              1             
19   13             0             0             30              1             
20   1              0             0             32              1             
20   2              0             0             30              1             
20   3              0             0             25              1             
20   3              0             0             30              1             
20   3              0             0             40              3             
20   4              0             0             40              1             
20   4              0             0             52              1             
20   4              0             0             60              1             
20   5              0             0             11              1             
20   5              0             0             28              1             
20   5              0             0             30              1             
20   5              0             0             32              1             
20   5              0             0             40              5             
20   5              0             0             50              1             
20   5              114           0             20              1             
20   6              0             0             35              1             
20   6              0             0             36              1             
20   6              0             0             40              7             
20   6              0             0             50              1             
20   7              0             0             15              1             
20   7              0             0             20              1             
20   7              0             0             25              2             
20   7              0             0             32              1             
20   7              0             0             40              9             
20   7              0             0             50              1             
20   7              0             0             60              2             
20   7              0             1573          40              1             
20   7              594           0             20              1             
20   7              2961          0             35              1             
20   8              0             0             10              1             
20   8              0             0             35              3             
20   8              0             0             40              7             
20   8              0             0             55              1             
20   9              0             0             8               2             
20   9              0             0             10              1             
20   9              0             0             15              2             
20   9              0             0             20              15            
20   9              0             0             23              1             
20   9              0             0             24              2             
20   9              0             0             25              8             
20   9              0             0             26              1             
20   9              0             0             28              2             
20   9              0             0             30              24            
20   9              0             0             32              3             
20   9              0             0             35              12            
20   9              0             0             38              3             
20   9              0             0             40              104           
20   9              0             0             42              1             
20   9              0             0             43              2             
20   9              0             0             45              9             
20   9              0             0             47              1             
20   9              0             0             48              4             
20   9              0             0             50              3             
20   9              0             0             52              1             
20   9              0             0             55              1             
20   9              0             0             60              3             
20   9              0             0             70              1             
20   9              0             0             80              1             
20   9              0             0             84              1             
20   9              0             1590          40              1             
20   9              0             1721          30              1             
20   9              0             2001          40              2             
20   9              3781          0             35              1             
20   9              3781          0             50              1             
20   10             0             0             2               1             
20   10             0             0             4               1             
20   10             0             0             6               2             
20   10             0             0             8               3             
20   10             0             0             9               1             
20   10             0             0             10              14            
20   10             0             0             12              6             
20   10             0             0             13              1             
20   10             0             0             14              3             
20   10             0             0             15              18            
20   10             0             0             16              7             
20   10             0             0             17              1             
20   10             0             0             18              3             
20   10             0             0             19              1             
20   10             0             0             20              56            
20   10             0             0             24              7             
20   10             0             0             25              26            
20   10             0             0             26              1             
20   10             0             0             27              1             
20   10             0             0             28              1             
20   10             0             0             29              1             
20   10             0             0             30              29            
20   10             0             0             32              3             
20   10             0             0             33              1             
20   10             0             0             35              23            
20   10             0             0             38              2             
20   10             0             0             40              86            
20   10             0             0             44              1             
20   10             0             0             45              3             
20   10             0             0             46              1             
20   10             0             0             47              1             
20   10             0             0             48              2             
20   10             0             0             50              5             
20   10             0             0             54              1             
20   10             0             0             56              1             
20   10             0             0             60              2             
20   10             0             0             70              1             
20   10             0             0             72              1             
20   10             0             1602          15              1             
20   10             0             1719          28              1             
20   10             0             1719          36              1             
20   10             0             2258          10              1             
20   10             594           0             16              1             
20   10             594           0             20              1             
20   10             1055          0             20              1             
20   10             2176          0             12              1             
20   10             2176          0             20              1             
20   10             2176          0             25              1             
20   10             2176          0             40              1             
20   10             4416          0             25              1             
20   11             0             0             20              1             
20   11             0             0             25              1             
20   11             0             0             30              1             
20   11             0             0             35              2             
20   11             0             0             40              5             
20   12             0             0             20              1             
20   12             0             0             25              1             
20   12             0             0             30              2             
20   12             0             0             40              4             
20   12             0             1719          20              1             
20   12             0             2205          18              1             
20   13             0             0             30              1             
20   14             0             0             25              1             
21   1              0             0             50              2             
21   2              0             0             40              1             
21   3              0             0             40              4             
21   4              0             0             38              1             
21   4              0             0             40              4             
21   4              0             0             48              1             
21   5              0             0             20              1             
21   5              0             0             30              1             
21   5              0             0             35              1             
21   5              0             0             40              4             
21   5              0             0             48              1             
21   5              0             0             50              1             
21   6              0             0             25              2             
21   6              0             0             35              2             
21   6              0             0             36              1             
21   6              0             0             38              1             
21   6              0             0             39              1             
21   6              0             0             40              5             
21   6              0             0             50              1             
21   6              0             0             70              1             
21   6              3908          0             40              1             
21   7              0             0             24              1             
21   7              0             0             35              2             
21   7              0             0             38              1             
21   7              0             0             40              6             
21   7              0             0             42              1             
21   7              0             0             45              1             
21   7              0             0             50              1             
21   7              0             1762          40              1             
21   8              0             0             20              2             
21   8              0             0             25              1             
21   8              0             0             32              1             
21   8              0             0             40              2             
21   8              4508          0             30              1             
21   9              0             0             1               1             
21   9              0             0             10              1             
21   9              0             0             19              1             
21   9              0             0             20              7             
21   9              0             0             22              1             
21   9              0             0             24              3             
21   9              0             0             25              3             
21   9              0             0             28              1             
21   9              0             0             30              11            
21   9              0             0             32              4             
21   9              0             0             33              1             
21   9              0             0             35              22            
21   9              0             0             36              4             
21   9              0             0             37              2             
21   9              0             0             38              2             
21   9              0             0             40              109           
21   9              0             0             42              1             
21   9              0             0             43              1             
21   9              0             0             44              3             
21   9              0             0             45              6             
21   9              0             0             48              1             
21   9              0             0             50              7             
21   9              0             0             53              1             
21   9              0             0             55              2             
21   9              0             0             60              3             
21   9              0             0             65              1             
21   9              0             1504          40              1             
21   9              0             1719          16              1             
21   9              0             1719          25              1             
21   9              594           0             40              1             
21   9              1055          0             30              1             
21   9              2176          0             40              2             
21   9              3325          0             60              1             
21   9              3674          0             50              1             
21   9              4101          0             40              1             
21   10             0             0             4               1             
21   10             0             0             8               5             
21   10             0             0             9               1             
21   10             0             0             10              17            
21   10             0             0             12              6             
21   10             0             0             14              1             
21   10             0             0             15              13            
21   10             0             0             16              5             
21   10             0             0             20              42            
21   10             0             0             24              3             
21   10             0             0             25              19            
21   10             0             0             27              1             
21   10             0             0             30              26            
21   10             0             0             32              2             
21   10             0             0             35              18            
21   10             0             0             37              2             
21   10             0             0             38              2             
21   10             0             0             40              95            
21   10             0             0             43              1             
21   10             0             0             45              4             
21   10             0             0             47              1             
