age  education-num  capital-gain  capital-loss  hours-per-week  count
22   13             0             0             35              3             
22   13             0             0             40              16            
22   13             0             0             43              1             
22   13             0             0             50              3             
22   13             0             0             55              1             
22   13             0             0             60              1             
22   13             2885          0             25              1             
22   13             8614          0             40              1             
22   13             13550         0             55              1             
23   3              0             0             12              1             
23   3              0             0             30              1             
23   3              0             0             35              2             
23   3              0             0             40              4             
23   4              0             0             25              2             
23   4              0             0             32              1             
23   4              0             0             35              1             
23   4              0             0             36              2             
23   4              0             0             40              2             
23   5              0             0             20              1             
23   5              0             0             30              1             
23   5              0             0             36              1             
23   5              0             0             39              1             
23   5              0             0             40              2             
23   6              0             0             40              4             
23   6              0             0             60              1             
23   7              0             0             35              1             
23   7              0             0             38              1             
23   7              0             0             40              6             
23   7              0             0             50              1             
23   7              0             0             55              1             
23   7              4508          0             25              1             
23   7              7688          0             60              1             
23   7              14344         0             40              1             
23   8              0             0             21              1             
23   8              0             0             30              2             
23   8              0             0             38              1             
23   8              0             0             40              2             
23   9              0             0             7               1             
23   9              0             0             16              2             
23   9              0             0             21              1             
23   9              0             0             24              1             
23   9              0             0             25              6             
23   9              0             0             30              5             
23   9              0             0             33              1             
23   9              0             0             35              3             
23   9              0             0             37              1             
23   9              0             0             38              2             
23   9              0             0             40              75            
23   9              0             0             42              1             
23   9              0             0             44              1             
23   9              0             0             45              4             
23   9              0             0             48              1             
23   9              0             0             50              2             
23   9              0             0             54              1             
23   9              0             0             55              1             
23   9              0             0             60              2             
23   9              0             0             65              1             
23   9              0             0             72              1             
23   9              0             0             75              1             
23   9              0             1590          48              1             
23   9              0             1594          20              1             
