age  education-num  capital-gain  capital-loss  hours-per-week  count
19   10             0             1602          40              1             
19   10             0             1719          16              1             
19   10             0             1721          30              1             
19   10             0             2001          40              1             
19   10             594           0             20              1             
19   11             0             0             16              1             
19   11             0             0             40              2             
19   12             0             0             50              1             
19   13             0             0             30              1             
20   1              0             0             32              1             
20   3              0             0             25              1             
20   3              0             0             40              2             
20   4              0             0             40              1             
20   4              0             0             60              1             
20   5              0             0             11              1             
20   5              0             0             32              1             
20   5              0             0             40              3             
20   5              114           0             20              1             
20   6              0             0             36              1             
20   6              0             0             40              6             
20   6              0             0             50              1             
20   7              0             0             20              1             
20   7              0             0             25              1             
20   7              0             0             40              5             
20   7              0             0             50              1             
20   7              0             0             60              1             
20   7              0             1573          40              1             
20   8              0             0             10              1             
20   8              0             0             35              1             
20   8              0             0             40              3             
20   8              0             0             55              1             
20   9              0             0             8               2             
20   9              0             0             10              1             
20   9              0             0             15              1             
20   9              0             0             20              11            
20   9              0             0             24              2             
20   9              0             0             25              4             
20   9              0             0             26              1             
20   9              0             0             28              1             
20   9              0             0             30              15            
20   9              0             0             32              1             
20   9              0             0             35              8             
20   9              0             0             40              68            
20   9              0             0             42              1             
20   9              0             0             43              2             
20   9              0             0             45              8             
20   9              0             0             48              3             
20   9              0             0             50              1             
20   9              0             0             52              1             
20   9              0             0             70              1             
20   9              0             0             80              1             
20   9              0             1590          40              1             
20   9              0             1721          30              1             
20   9              0             2001          40              2             
20   9              3781          0             35              1             
20   9              3781          0             50              1             
20   10             0             0             2               1             
20   10             0             0             4               1             
20   10             0             0             6               1             
20   10             0             0             8               2             
20   10             0             0             9               1             
20   10             0             0             10              9             
20   10             0             0             12              5             
20   10             0             0             13              1             
20   10             0             0             14              3             
20   10             0             0             15              13            
20   10             0             0             16              4             
20   10             0             0             18              3             
20   10             0             0             20              42            
20   10             0             0             24              5             
20   10             0             0             25              22            
20   10             0             0             26              1             
20   10             0             0             28              1             
20   10             0             0             29              1             
20   10             0             0             30              18            
20   10             0             0             32              3             
20   10             0             0             35              13            
20   10             0             0             38              1             
20   10             0             0             40              64            
20   10             0             0             44              1             
20   10             0             0             45              3             
20   10             0             0             46              1             
20   10             0             0             47              1             
20   10             0             0             48              2             
20   10             0             0             50              4             
20   10             0             0             54              1             
20   10             0             0             60              2             
20   10             0             0             72              1             
20   10             0             1719          28              1             
20   10             0             2258          10              1             
20   10             594           0             16              1             
20   10             594           0             20              1             
20   10             2176          0             12              1             
20   10             2176          0             20              1             
20   10             2176          0             25              1             
20   11             0             0             20              1             
20   11             0             0             30              1             
20   11             0             0             35              2             
20   11             0             0             40              4             
20   12             0             0             25              1             
20   12             0             0             30              1             
20   12             0             0             40              1             
20   12             0             1719          20              1             
20   12             0             2205          18              1             
20   13             0             0             30              1             
21   1              0             0             50              2             
21   3              0             0             40              2             
21   4              0             0             40              3             
21   4              0             0             48              1             
21   5              0             0             30              1             
21   5              0             0             35              1             
21   5              0             0             40              3             
21   5              0             0             50              1             
21   6              0             0             25              1             
21   6              0             0             35              1             
21   6              0             0             36              1             
21   6              0             0             38              1             
21   6              0             0             39              1             
21   6              0             0             40              5             
21   6              0             0             50              1             
21   6              0             0             70              1             
21   7              0             0             24              1             
21   7              0             0             35              1             
21   7              0             0             40              5             
21   7              0             0             45              1             
21   7              0             0             50              1             
21   7              0             1762          40              1             
21   8              0             0             20              2             
21   8              0             0             25              1             
21   8              0             0             32              1             
21   9              0             0             10              1             
21   9              0             0             20              4             
21   9              0             0             22              1             
21   9              0             0             24              1             
21   9              0             0             25              2             
21   9              0             0             28              1             
21   9              0             0             30              8             
21   9              0             0             32              3             
21   9              0             0             33              1             
21   9              0             0             35              15            
21   9              0             0             36              2             
21   9              0             0             37              2             
21   9              0             0             38              1             
21   9              0             0             40              77            
21   9              0             0             42              1             
21   9              0             0             44              2             
21   9              0             0             45              3             
21   9              0             0             50              4             
21   9              0             0             53              1             
21   9              0             0             55              2             
21   9              0             0             65              1             
21   9              0             1504          40              1             
21   9              0             1719          16              1             
21   9              0             1719          25              1             
21   9              594           0             40              1             
21   9              1055          0             30              1             
21   9              2176          0             40              1             
21   9              3325          0             60              1             
21   9              3674          0             50              1             
21   9              4101          0             40              1             
21   10             0             0             4               1             
21   10             0             0             8               4             
21   10             0             0             9               1             
21   10             0             0             10              12            
21   10             0             0             12              3             
21   10             0             0             14              1             
21   10             0             0             15              12            
21   10             0             0             16              2             
21   10             0             0             20              24            
21   10             0             0             24              2             
21   10             0             0             25              13            
21   10             0             0             30              19            
21   10             0             0             32              1             
21   10             0             0             35              9             
21   10             0             0             37              2             
21   10             0             0             38              2             
21   10             0             0             40              59            
21   10             0             0             43              1             
21   10             0             0             45              3             
21   10             0             0             48              2             
21   10             0             0             50              3             
21   10             0             0             54              1             
21   10             0             0             57              1             
21   10             0             0             60              1             
21   10             0             0             65              1             
21   10             0             0             70              2             
21   10             0             1602          10              1             
21   10             0             1602          16              1             
21   10             0             1719          30              1             
21   10             0             1974          40              1             
21   10             1055          0             32              1             
21   10             2176          0             20              1             
21   10             2597          0             45              1             
21   10             4101          0             40              1             
21   10             99999         0             40              1             
21   11             0             0             30              2             
21   11             0             0             40              7             
21   11             0             0             50              1             
21   11             0             1504          40              1             
21   11             0             1579          40              1             
21   11             0             1602          30              1             
21   11             0             2603          40              1             
21   11             2174          0             60              1             
21   12             0             0             8               1             
21   12             0             0             9               1             
21   12             0             0             10              1             
21   12             0             0             18              1             
21   12             0             0             20              1             
21   12             0             0             25              1             
21   12             0             0             30              1             
21   12             0             0             35              2             
21   12             0             0             40              2             
21   12             0             0             46              1             
21   13             0             0             20              2             
21   13             0             0             30              1             
21   13             0             0             40              2             
21   13             0             0             45              1             
22   2              0             0             24              1             
22   2              0             0             40              1             
22   3              0             0             30              1             
22   3              0             0             40              5             
22   3              0             0             48              1             
22   4              0             0             40              1             
22   4              2580          0             40              1             
22   5              0             0             30              1             
22   5              0             0             35              1             
22   5              0             0             40              5             
22   6              0             0             15              1             
22   6              0             0             25              1             
22   6              0             0             30              4             
22   6              0             0             40              7             
22   6              0             0             84              1             
22   6              0             1762          25              1             
22   7              0             0             35              2             
22   7              0             0             40              4             
22   7              0             0             45              1             
22   7              0             0             50              1             
22   7              0             0             65              1             
22   7              0             0             70              1             
22   8              0             0             35              1             
22   8              0             0             50              2             
22   9              0             0             10              1             
22   9              0             0             15              1             
22   9              0             0             16              1             
22   9              0             0             20              6             
22   9              0             0             24              2             
22   9              0             0             28              1             
22   9              0             0             30              3             
22   9              0             0             33              1             
22   9              0             0             35              8             
22   9              0             0             36              2             
22   9              0             0             37              1             
22   9              0             0             38              1             
22   9              0             0             39              1             
22   9              0             0             40              78            
22   9              0             0             41              1             
22   9              0             0             42              1             
22   9              0             0             43              2             
22   9              0             0             45              2             
22   9              0             0             48              1             
22   9              0             0             50              7             
22   9              0             0             53              1             
22   9              0             0             55              5             
22   9              0             0             56              1             
22   9              0             0             60              3             
22   9              0             0             70              1             
22   9              0             0             80              3             
22   9              0             1719          40              1             
22   9              2597          0             40              1             
22   9              4416          0             40              1             
22   9              4508          0             40              1             
22   9              99999         0             40              1             
22   10             0             0             3               1             
22   10             0             0             8               1             
22   10             0             0             10              7             
22   10             0             0             12              1             
22   10             0             0             13              1             
22   10             0             0             15              7             
22   10             0             0             16              3             
22   10             0             0             18              1             
22   10             0             0             20              21            
22   10             0             0             21              1             
22   10             0             0             22              1             
22   10             0             0             24              5             
22   10             0             0             25              11            
22   10             0             0             28              1             
22   10             0             0             30              17            
22   10             0             0             32              2             
22   10             0             0             34              1             
22   10             0             0             35              8             
22   10             0             0             36              1             
22   10             0             0             37              1             
22   10             0             0             38              2             
22   10             0             0             39              2             
22   10             0             0             40              50            
22   10             0             0             42              2             
22   10             0             0             43              2             
22   10             0             0             44              1             
22   10             0             0             48              4             
22   10             0             0             50              6             
22   10             0             0             55              2             
22   10             0             0             60              1             
22   10             0             0             65              1             
22   10             0             0             98              1             
22   10             0             1602          10              1             
22   10             0             1719          30              1             
22   10             0             1902          37              1             
22   10             2407          0             40              1             
22   10             3325          0             40              1             
22   11             0             0             30              7             
22   11             0             0             35              1             
22   11             0             0             36              2             
22   11             0             0             37              1             
22   11             0             0             40              4             
