age  education-num  capital-gain  capital-loss  hours-per-week  count
24   7              0             0             40              6             
24   7              0             0             45              1             
24   8              0             0             40              2             
24   9              0             0             20              1             
24   9              0             0             25              2             
24   9              0             0             30              5             
24   9              0             0             32              1             
24   9              0             0             35              1             
24   9              0             0             36              1             
24   9              0             0             38              2             
24   9              0             0             40              42            
24   9              0             0             45              5             
24   9              0             0             48              1             
24   9              0             0             49              1             
24   9              0             0             50              7             
24   9              0             0             55              1             
24   9              0             0             60              1             
24   9              0             1721          30              1             
24   9              0             1762          32              1             
24   9              0             1762          40              1             
24   9              4101          0             50              1             
24   9              13550         0             50              1             
24   10             0             0             15              1             
24   10             0             0             16              1             
24   10             0             0             20              5             
24   10             0             0             30              7             
24   10             0             0             37              1             
24   10             0             0             40              29            
24   10             0             0             42              1             
24   10             0             0             43              1             
24   10             0             0             44              1             
24   10             0             0             45              6             
24   10             0             0             49              1             
24   10             0             0             50              6             
24   10             0             0             56              1             
24   10             0             0             60              1             
24   10             0             0             70              1             
24   10             0             0             72              1             
24   10             0             0             75              1             
24   10             0             1762          40              1             
24   10             0             2205          24              1             
24   10             3325          0             52              1             
24   10             7298          0             40              1             
24   10             7298          0             48              1             
24   11             0             0             30              1             
24   11             0             0             35              1             
24   11             0             0             40              4             
24   11             0             0             50              1             
24   11             0             0             60              1             
24   12             0             0             30              1             
24   12             0             0             40              1             
24   12             0             0             50              1             
24   12             2354          0             40              1             
24   13             0             0             8               1             
24   13             0             0             15              4             
24   13             0             0             20              3             
24   13             0             0             27              1             
24   13             0             0             30              2             
24   13             0             0             33              1             
24   13             0             0             35              2             
24   13             0             0             38              1             
